city,date,fare,ride_id
West Paulport,2016-09-24 16:31:30,40.24,1968625958382
New Samanthaside,2016-07-27 10:11:39,31.22,1798463538022
West Pamelaborough,2016-07-04 02:16:51,20.09,0341374146346
Port Michelleview,2016-07-17 04:14:33,31.4,0869277210068
Jasonfort,2016-09-14 00:49:40,22.68,0835998423056
Webstertown,2016-06-02 21:04:45,37.6,1674787439453
Carrollbury,2016-05-20 06:12:36,35.33,0073368831241
South Gracechester,2016-01-11 03:37:53,26.3,5217396245723
Port Guytown,2016-06-25 10:47:45,48.36,7519400494096
Kyleton,2016-04-05 10:57:34,16.34,4121350835817
East Cherylfurt,2016-08-02 14:26:36,36.94,6776337445619
West Tony,2016-04-10 11:36:23,36.47,7938082066689
Campbellport,2016-01-05 14:05:02,25.05,8330216959048
West Paulport,2016-02-11 03:33:52,33.09,6208173207781
West Paulport,2016-10-15 04:14:58,36.91,9561001153382
Rodriguezview,2016-07-20 18:34:06,43.14,0261330967924
Johnland,2016-01-03 06:46:47,19.42,5724461259511
Port Alexandria,2016-04-09 05:03:21,17.17,1182627408427
West Tony,2016-04-23 03:04:04,34.79,7350107524576
Port Michelleview,2016-09-26 06:06:21,28.09,9606165132450
Thomastown,2016-11-02 10:05:00,43.53,3942768576779
Kyleton,2016-10-02 03:27:23,22.79,3573102810268
Rodriguezview,2016-11-08 18:32:30,26.39,1854986904642
Carrollbury,2016-03-21 17:31:26,20.26,7948046018548
Lake Brenda,2016-11-22 20:33:19,42.33,6290601114327
New Brandonborough,2016-08-01 10:57:05,16.47,1764852710232
Anitamouth,2016-09-21 12:36:00,46.36,2181536008161
New Lynn,2016-11-23 21:46:22,22.68,3431339613147
Webstertown,2016-03-06 07:35:35,27.52,5049883151602
Jeffreyton,2016-09-12 21:04:26,43.5,3487138650210
New Michelleberg,2016-04-26 02:49:50,18.74,3755005483286
Kyleton,2016-01-28 01:49:49,38.78,6964075287091
New Brandonborough,2016-10-01 20:47:42,33.72,0133676763525
Thomastown,2016-07-18 22:41:20,32.03,8197237848207
Port Michelleview,2016-06-20 16:18:18,35.97,0484374812788
Port Alexandria,2016-11-25 03:09:57,12.79,8578192374831
New Samanthaside,2016-06-22 13:59:05,21.23,0021811557354
East Cherylfurt,2016-03-17 03:20:52,20.09,2485910526235
Campbellport,2016-10-06 08:51:49,46.45,3136041776028
Jasonfort,2016-07-20 22:23:32,34.42,9789644708374
Port James,2016-05-16 02:53:08,46.22,9521469665490
East Jenniferchester,2016-02-05 06:13:47,48.65,5250780994425
Rodriguezview,2016-03-20 20:58:33,35.14,4838062062713
West Tony,2016-01-12 05:13:19,48.54,6180779872542
West Paulport,2016-03-08 10:13:26,24.14,1514547278000
Rodriguezview,2016-04-17 21:46:17,45.95,8886162688001
East Cherylfurt,2016-04-15 23:16:05,20.2,1769004341074
Clarkstad,2016-05-13 00:04:06,30.18,9738777396613
Johnland,2016-08-09 23:50:54,37.69,2152364951219
Johnland,2016-05-29 06:19:46,17.89,5603488284457
Thomastown,2016-09-26 04:13:40,33.38,0071844197683
Port Jose,2016-10-17 05:13:16,22.91,2631055354107
Conwaymouth,2016-06-07 09:41:23,34.14,6462345985192
East Jenniferchester,2016-02-12 23:17:22,49.09,8688039069193
New Samanthaside,2016-07-25 17:46:24,24.1,6795310658129
East Jenniferchester,2016-04-09 08:41:02,27.93,5734600760396
Port Jose,2016-07-06 04:26:35,19.83,4118480450720
Port Jose,2016-01-15 10:56:09,25.69,9396761759280
East Jenniferchester,2016-07-20 14:28:58,30.19,9300889800311
Campbellport,2016-11-30 16:00:09,20.34,7519948223028
Port James,2016-05-07 22:05:02,21.35,7332778837759
East Cherylfurt,2016-05-02 05:19:25,31.67,5635483838274
Paulfort,2016-05-27 17:21:14,22.46,3683589224028
Floresberg,2016-03-29 02:26:52,34.4,9522434420717
Port Michelleview,2016-03-14 13:45:37,22.59,5415302656162
Paulfort,2016-02-11 21:34:47,16.38,3941639526493
South Gracechester,2016-07-26 11:37:43,23.7,3535775421714
South Shannonborough,2016-05-08 12:58:16,41.16,5064663629522
Conwaymouth,2016-04-29 12:06:42,46.07,0345847571901
Port Jose,2016-06-08 17:34:54,38.22,6828086363215
Carrollbury,2016-08-20 11:20:51,46.67,4786094151694
South Shannonborough,2016-11-25 04:39:20,12.3,3179319025978
Thomastown,2016-08-08 22:55:04,17.93,9682751210580
Lake Brenda,2016-11-14 05:23:04,23.08,3681321669021
Port James,2016-01-04 18:16:23,37.63,2362248064700
Sarahview,2016-01-18 07:08:26,44.94,9864579115814
New Samanthaside,2016-04-14 08:50:35,20.27,7799256342745
New Brandonborough,2016-09-08 07:31:21,15.51,5501234786005
New Brandonborough,2016-03-01 09:19:02,23.21,1349520687919
New Cindyborough,2016-04-21 03:10:31,41.04,3003882770358
West Tony,2016-02-18 19:47:57,38.0,3360615463971
Webstertown,2016-02-01 10:46:00,15.05,4097005965560
Jeffreyton,2016-02-23 11:48:42,32.52,0161301672621
Rodriguezview,2016-01-17 03:28:19,24.09,9630657622549
Clarkstad,2016-08-08 20:18:29,32.14,8348145560532
Sarahview,2016-06-01 14:38:44,47.71,5422487851312
New Samanthaside,2016-02-15 01:27:51,28.39,9183374328787
Port James,2016-09-18 19:32:48,47.44,6345934618193
South Shannonborough,2016-11-12 15:53:22,14.63,9782158167835
South Jennifer,2016-08-10 16:05:12,38.07,8330517990191
New Michelleberg,2016-08-11 20:26:51,12.57,8955073597969
Jasonfort,2016-12-04 15:42:42,19.35,6265163938186
Williamchester,2016-05-10 16:35:23,36.07,4922838323136
New Lynn,2016-10-16 02:01:42,35.17,2419386883523
West Pamelaborough,2016-11-02 14:44:12,46.46,3050127413075
Thomastown,2016-03-06 00:37:27,16.55,4353717248965
Kyleton,2016-11-25 02:05:44,12.37,8626841117800
Tiffanyton,2016-02-05 13:27:09,12.58,9108926058196
Floresberg,2016-03-10 17:33:08,24.86,5223533152533
Port James,2016-01-07 03:59:34,19.35,6666174578710
Port Alexandria,2016-09-24 11:54:00,37.57,1793904500347
Johnland,2016-08-28 04:49:36,26.09,9089007149111
Rodriguezview,2016-03-14 14:31:41,26.91,4912118363884
New Cindyborough,2016-07-05 14:06:03,41.4,8247236750916
Rodriguezview,2016-11-17 11:30:31,23.71,3592487444943
Tiffanyton,2016-10-25 14:38:53,31.86,2725298681394
Tiffanyton,2016-01-18 07:12:58,30.51,4094127044562
Tiffanyton,2016-10-15 03:14:13,35.81,8313302680453
South Shannonborough,2016-07-04 23:28:43,16.44,6493200750587
Port Alexandria,2016-08-10 12:16:09,31.75,0011622863980
Anitamouth,2016-03-03 13:56:02,40.85,3932716370818
Williamchester,2016-05-22 04:15:15,25.91,4677896988123
New Michelleberg,2016-02-22 07:48:38,32.15,7613749224588
West Tony,2016-09-30 14:44:15,35.83,5762664174132
Port James,2016-02-21 17:23:45,44.61,5827549120908
Port Michelleview,2016-11-01 04:02:07,46.47,8823569388950
East Cherylfurt,2016-03-27 15:05:56,43.78,2425201866909
Carrollbury,2016-09-20 11:00:55,44.22,6459562305940
Conwaymouth,2016-11-24 02:48:23,45.62,2517980089836
Port James,2016-07-23 18:11:48,49.68,0225521001828
South Shannonborough,2016-02-08 20:41:32,27.11,6356688344771
New Jessicamouth,2016-09-21 06:44:05,48.04,0110306836705
East Cherylfurt,2016-09-30 04:50:27,27.26,4041208907070
Williamchester,2016-05-16 12:38:34,48.47,6529898720226
North Tracyfort,2016-01-27 20:06:56,33.6,0123346812875
Floresberg,2016-05-03 02:41:26,27.14,0888255520135
Campbellport,2016-07-27 23:38:49,31.53,5666350540501
Thomastown,2016-09-10 12:37:43,44.88,9639371208688
Paulfort,2016-04-16 08:05:44,13.7,0748289041023
East Cherylfurt,2016-10-08 18:59:05,45.34,1975964580532
South Jennifer,2016-10-05 18:42:44,30.99,3125036468369
Port Michelleview,2016-08-13 23:22:52,27.05,3012620164458
North Tracyfort,2016-11-18 13:54:43,29.4,7150798445286
Lake Brenda,2016-03-18 18:41:44,17.22,0586661635473
Thomastown,2016-04-13 13:57:23,44.08,0100417176739
Port Alexandria,2016-10-30 11:03:57,14.44,4823477354201
Port Jose,2016-10-12 21:24:39,36.71,2041011376515
Floresberg,2016-11-29 16:25:20,20.97,1614840729060
Port Guytown,2016-04-08 03:57:11,29.64,6262857384885
Martinmouth,2016-05-17 22:41:04,24.07,4713008941201
East Cherylfurt,2016-11-30 11:34:25,29.88,3015887259301
Port James,2016-07-02 17:07:48,33.05,1962459203120
Kyleton,2016-04-04 21:50:21,20.28,5584542899445
New Samanthaside,2016-04-21 22:08:35,29.73,3735529800837
New Michelleberg,2016-09-30 01:07:25,14.81,3554336501696
Port James,2016-03-12 06:41:32,49.32,2251646720854
Rodriguezview,2016-10-01 11:30:32,21.63,3494730789132
West Tony,2016-01-05 08:35:08,15.72,9708629466047
North Tracyfort,2016-05-24 20:17:59,13.67,4453084700766
Port James,2016-07-31 02:04:29,43.77,2243875350940
Paulfort,2016-08-20 13:30:14,29.74,3568075122975
Williamchester,2016-08-21 22:39:11,41.25,9414595182903
East Jenniferchester,2016-10-27 19:36:16,19.58,6240346383717
Port Guytown,2016-02-15 05:39:03,30.42,2348070460699
Sarahview,2016-10-16 01:15:21,45.78,5014267265657
Kyleton,2016-03-05 20:14:14,48.12,6497008376154
Thomastown,2016-08-25 23:01:13,27.56,3202709169249
Rodriguezview,2016-03-14 21:17:57,42.48,4800994452962
Webstertown,2016-05-22 13:29:10,40.77,0208804190853
Port James,2016-08-30 14:21:57,37.25,3317696509821
South Gracechester,2016-09-08 06:53:25,23.25,0007522667629
East Cherylfurt,2016-04-05 09:38:00,33.16,4788395142159
West Evan,2016-11-24 04:36:20,49.85,9119405187566
Webstertown,2016-09-18 02:17:52,24.01,1837558931703
South Jennifer,2016-03-26 07:26:46,31.29,9689974905231
Lake Brenda,2016-08-06 02:22:33,49.37,8053437881027
New Michelleberg,2016-11-11 08:38:30,19.47,3105353614687
Lake Brenda,2016-01-18 07:43:54,12.6,3115166356407
Port Jose,2016-08-22 05:55:45,36.32,5724387750895
West Evan,2016-11-27 08:12:54,22.68,3217602360785
New Jessicamouth,2016-05-27 18:12:50,34.64,3429718443072
East Jenniferchester,2016-11-30 07:07:02,25.89,1282665257671
East Cherylfurt,2016-10-20 02:48:36,25.35,7467234030037
New Michelleberg,2016-09-15 12:57:54,15.08,6317456118314
West Pamelaborough,2016-11-15 06:34:47,19.93,8874522344506
Tiffanyton,2016-04-20 13:59:12,25.68,3052223959419
West Tony,2016-11-21 01:55:09,40.4,8416261507066
Thomastown,2016-08-13 15:11:15,19.87,1695880499571
Carrollbury,2016-10-27 00:24:55,34.9,8699745721565
Carrollbury,2016-05-24 03:40:10,47.88,1288226293003
Port Michelleview,2016-06-19 23:29:06,21.46,9495212592725
East Jenniferchester,2016-05-06 20:54:12,43.27,6363912312277
New Lynn,2016-01-12 07:52:43,33.29,7480332909340
Port Guytown,2016-06-11 16:12:49,18.55,1828189802982
Campbellport,2016-09-16 09:30:36,41.36,2325853295846
Port Michelleview,2016-07-08 04:37:28,21.88,3783066220076
Port Michelleview,2016-03-30 00:47:16,29.29,4238697212550
Tiffanyton,2016-07-23 16:54:50,22.19,6914513061639
Thomastown,2016-05-25 05:24:47,34.31,7340244821782
New Samanthaside,2016-07-11 10:25:51,41.34,2083682275483
Webstertown,2016-09-23 04:54:40,24.22,4813531433508
Thomastown,2016-08-24 11:15:23,19.52,3323125819577
Thomastown,2016-01-04 08:16:03,41.6,4288093292601
Port James,2016-06-15 08:18:47,31.1,8363935047666
Port James,2016-07-15 15:34:51,33.5,7476222765363
Clarkstad,2016-11-11 13:40:14,21.89,6278532840157
South Jennifer,2016-09-04 02:07:50,46.04,8294973100382
Tiffanyton,2016-01-01 20:44:29,26.45,5291896526193
South Shannonborough,2016-03-04 23:04:49,37.28,2414712340510
New Cindyborough,2016-05-09 17:03:22,33.1,5001830916139
Port James,2016-09-14 18:28:44,12.45,1179558562502
Clarkstad,2016-06-05 17:26:32,41.99,0918971160640
New Cindyborough,2016-03-24 02:06:33,42.86,3595976475749
New Brandonborough,2016-01-08 03:46:22,19.27,3170004856303
Campbellport,2016-10-21 18:00:21,41.07,4760258667191
North Tracyfort,2016-03-03 08:13:27,23.21,6002446501978
New Samanthaside,2016-07-03 11:52:24,28.49,8879091414520
Carrollbury,2016-03-20 00:10:38,24.36,7992828891256
Sarahview,2016-05-03 01:13:42,45.86,1119895390369
Martinmouth,2016-05-25 14:23:33,41.13,8387195416611
North Tracyfort,2016-06-24 17:18:10,21.92,1332876355342
Sarahview,2016-11-24 03:57:32,33.69,2500365382349
Port Guytown,2016-01-09 11:21:45,37.1,0325900627097
Sarahview,2016-10-22 08:19:16,31.69,8383104648159
South Gracechester,2016-02-15 00:38:41,21.87,4879359439375
New Jessicamouth,2016-07-20 04:52:39,43.96,2648125330121
West Tony,2016-04-19 04:44:04,33.67,2466282970147
New Samanthaside,2016-04-24 05:27:32,49.59,2441127691517
New Lynn,2016-04-11 04:08:20,19.03,4318701941000
New Brandonborough,2016-02-23 23:14:44,40.17,6808285140480
Port Jose,2016-08-29 12:55:05,32.02,5415594887923
North Tracyfort,2016-02-08 14:00:45,12.76,6874219865163
Thomastown,2016-03-10 05:20:36,43.07,1453760214276
Clarkstad,2016-01-05 19:46:16,36.58,6182507428588
East Cherylfurt,2016-05-27 03:20:37,33.86,1660232503039
Jeffreyton,2016-10-04 21:52:13,47.04,0171997414689
Williamchester,2016-03-20 21:13:30,33.75,8817502166163
Anitamouth,2016-07-04 03:08:18,36.12,2375666393963
Port Alexandria,2016-05-28 07:48:42,42.4,2800056185632
South Gracechester,2016-02-25 17:21:02,45.89,2294069786663
Port Michelleview,2016-11-04 02:56:02,28.06,7208840772863
South Gracechester,2016-08-28 06:25:26,39.53,1119985165266
Port Michelleview,2016-06-23 19:58:58,26.1,2324016320333
West Paulport,2016-02-22 11:57:13,29.15,1932165656503
South Shannonborough,2016-05-20 16:11:57,48.59,0167469351521
Tiffanyton,2016-05-22 10:32:56,32.21,4194519944958
East Jenniferchester,2016-08-16 09:38:32,48.79,3379331000308
Williamchester,2016-04-25 22:42:48,23.62,2455293950361
West Paulport,2016-02-28 04:08:12,47.74,4597968972754
West Evan,2016-03-03 18:39:31,17.08,4557078548904
Campbellport,2016-06-05 13:59:07,23.22,9008316216925
Port Jose,2016-01-08 10:24:23,41.68,7576675360143
New Michelleberg,2016-09-11 18:56:08,15.76,4613798088004
New Jessicamouth,2016-06-11 20:41:32,23.83,2174175458954
Port Guytown,2016-12-03 05:31:39,15.8,5015205993434
New Michelleberg,2016-08-24 18:38:32,48.24,8997239775026
Port Alexandria,2016-10-13 21:49:40,28.77,5128376426073
New Cindyborough,2016-10-08 13:31:44,28.48,3432623472310
New Samanthaside,2016-02-15 13:11:03,45.78,1232837967808
Martinmouth,2016-09-23 13:03:07,46.01,7370807523891
South Gracechester,2016-09-28 22:04:56,39.09,0247194956090
Conwaymouth,2016-02-10 23:15:46,29.57,5434846644701
South Shannonborough,2016-08-27 23:51:03,17.32,3579784497827
Jeffreyton,2016-02-25 08:29:05,40.02,8265365582703
New Lynn,2016-11-09 02:49:39,43.74,0574863745434
Anitamouth,2016-12-02 22:59:42,38.64,7347191675192
Carrollbury,2016-11-20 14:55:02,37.97,4395282429585
West Tony,2016-01-13 13:54:09,30.32,7884903517284
Jeffreyton,2016-08-16 11:00:51,33.71,9966858013290
Paulfort,2016-11-14 14:49:10,39.57,4554329308959
Jeffreyton,2016-02-17 15:46:19,12.77,3656954320526
West Pamelaborough,2016-08-10 00:56:27,43.17,3214638737567
Johnland,2016-07-17 16:27:49,46.96,7239195028961
Paulfort,2016-06-07 02:40:22,35.32,3720394047456
Port Michelleview,2016-10-29 14:09:31,19.01,8482529942368
Conwaymouth,2016-11-30 20:07:05,48.45,8995803338738
Jeffreyton,2016-07-12 23:20:30,28.71,4681889328162
Sarahview,2016-11-02 22:40:30,13.68,7462937892494
Martinmouth,2016-10-26 02:21:34,29.03,0568812204547
New Samanthaside,2016-04-03 12:43:43,41.87,6921665148781
Lake Brenda,2016-05-05 11:25:25,45.93,7681604268404
South Gracechester,2016-06-27 15:54:38,30.9,9364933227561
West Evan,2016-02-03 15:50:57,17.57,0002238752751
West Paulport,2016-02-15 12:08:12,47.04,7838669752717
Port Jose,2016-11-09 19:10:25,17.75,0172157590687
New Jessicamouth,2016-03-19 01:56:46,21.92,1982991238954
Port Jose,2016-07-02 03:44:09,14.9,8469790600203
New Lynn,2016-10-31 10:33:55,17.89,7106182911035
Port James,2016-02-06 01:24:57,15.67,3449564026717
South Jennifer,2016-10-07 21:10:22,35.7,3440594061846
Port Michelleview,2016-09-30 00:18:46,38.76,2948110877038
New Samanthaside,2016-10-13 06:40:10,37.05,2718293829861
Webstertown,2016-01-26 07:27:21,36.73,6513765504538
South Jennifer,2016-06-24 20:00:42,36.29,7629110609205
Anitamouth,2016-07-14 16:11:11,48.93,7745514475878
Webstertown,2016-05-31 09:14:14,20.15,3046318756120
New Jessicamouth,2016-05-18 16:18:03,39.17,0820574534622
New Cindyborough,2016-10-19 22:48:45,19.45,9696914665100
Johnland,2016-08-31 17:17:43,16.34,3262136578014
Martinmouth,2016-05-28 07:21:44,15.49,2838087595946
Clarkstad,2016-09-28 05:16:26,42.58,5687344816686
Jeffreyton,2016-11-03 20:05:04,26.06,4691824954233
Jasonfort,2016-06-26 16:45:40,35.04,4101286981895
Jeffreyton,2016-04-18 07:32:21,46.26,4170471527972
South Gracechester,2016-05-30 17:10:29,16.57,4365273051347
West Paulport,2016-04-11 14:22:29,34.31,5735333103412
South Jennifer,2016-05-09 20:44:30,25.02,5180084863014
Webstertown,2016-07-19 11:48:25,25.28,5545096368412
Campbellport,2016-02-25 20:39:21,20.55,1952715136422
South Shannonborough,2016-09-23 16:13:17,25.78,7225493243908
South Gracechester,2016-02-13 08:59:15,17.95,7707934263299
Port Guytown,2016-05-20 07:48:29,19.43,4247411080238
South Jennifer,2016-02-05 10:51:18,29.74,9506460250524
Clarkstad,2016-05-23 15:09:27,21.7,7362542792786
New Jessicamouth,2016-07-02 00:26:53,49.95,7153762992366
South Jennifer,2016-08-31 21:49:33,18.46,5678403186406
Campbellport,2016-08-15 22:27:38,22.95,7917780105807
West Paulport,2016-07-26 14:43:53,14.98,9736030276740
North Tara,2016-04-30 08:52:01,45.36,4625917076816
Martinmouth,2016-01-23 18:52:27,38.3,8533541191606
Paulfort,2016-01-06 08:35:46,48.39,9067527240907
Johnland,2016-11-17 04:32:08,14.08,7746790862079
New Jessicamouth,2016-01-12 14:36:00,30.04,2292425164476
East Cherylfurt,2016-02-10 08:01:22,42.62,0520744463270
South Gracechester,2016-07-07 11:44:06,29.38,4313739296320
North Tara,2016-11-09 15:45:56,43.72,8103943152521
Tiffanyton,2016-06-02 06:42:46,23.58,5550577665799
Port Jose,2016-04-29 21:46:58,33.34,2084175895874
North Tara,2016-04-15 13:57:39,49.2,5356741485558
Floresberg,2016-11-06 05:10:52,41.5,0502047327282
Sarahview,2016-07-09 09:05:03,23.35,8198565947587
Jeffreyton,2016-11-20 11:01:27,15.54,6377267655644
Paulfort,2016-10-23 19:21:00,32.76,1154850634331
West Paulport,2016-06-07 10:59:44,44.39,6958569707509
South Gracechester,2016-10-16 03:24:03,30.95,8903442044811
East Jenniferchester,2016-06-25 20:08:16,37.1,1275710680951
West Pamelaborough,2016-07-26 15:41:29,21.1,1859961459728
Tiffanyton,2016-09-02 20:49:53,29.91,4571645215747
New Michelleberg,2016-08-01 12:29:19,38.77,8188679960565
Williamchester,2016-03-12 05:45:40,44.37,4341000080149
New Jessicamouth,2016-10-30 20:31:41,24.27,2755333176738
North Tracyfort,2016-01-21 22:58:39,49.2,8858130821345
East Cherylfurt,2016-04-12 15:15:17,18.26,9193824203632
New Cindyborough,2016-04-21 13:16:48,17.43,1036264344283
South Gracechester,2016-01-07 04:23:50,12.82,6638603885492
South Gracechester,2016-05-09 23:34:49,36.82,4134621753765
South Gracechester,2016-06-24 00:33:52,38.59,5542622996828
Port James,2016-07-01 12:54:56,21.83,0715134404609
West Tony,2016-08-12 13:46:10,36.19,0503643402298
Lake Brenda,2016-10-05 10:21:54,45.47,7308711145137
South Gracechester,2016-02-27 07:42:17,30.47,0421686911259
Campbellport,2016-09-29 18:39:16,32.93,8560812007694
Jasonfort,2016-11-13 12:08:17,23.24,4348021999986
South Jennifer,2016-08-29 19:51:11,26.36,0641341897487
New Jessicamouth,2016-07-19 14:20:26,30.24,6872721534416
Tiffanyton,2016-10-26 13:51:36,46.16,1378647556556
Thomastown,2016-01-25 17:39:01,21.1,6426838853122
Port James,2016-03-07 08:51:17,24.26,0623481159694
Thomastown,2016-05-30 02:40:38,28.0,9142221889864
Thomastown,2016-01-19 12:40:19,29.08,3261020829294
Port Michelleview,2016-03-16 10:58:26,14.9,8175931855295
South Gracechester,2016-03-09 20:08:51,44.62,1689521191238
Conwaymouth,2016-04-02 18:40:05,25.67,9947857222852
South Shannonborough,2016-03-06 06:47:59,39.15,6580337521064
West Evan,2016-01-02 16:24:54,22.59,3598172235339
Webstertown,2016-09-12 04:03:15,24.15,7088674842808
West Tony,2016-03-17 08:21:55,21.95,3863083046542
Lake Brenda,2016-07-26 22:43:47,21.61,0906508038494
West Paulport,2016-03-25 00:12:36,21.08,8297446071998
Port Michelleview,2016-10-23 20:30:26,19.91,3559113387760
East Jenniferchester,2016-07-26 01:44:46,46.71,9936536228476
Rodriguezview,2016-06-23 03:43:13,49.24,9932335592589
Lake Brenda,2016-07-04 13:31:18,23.5,3602696796266
East Jenniferchester,2016-04-11 09:46:48,28.66,8222557011922
Port James,2016-04-14 19:45:45,38.26,4124017812046
Thomastown,2016-05-15 09:40:27,40.02,6407619626296
East Jenniferchester,2016-10-02 08:26:34,19.26,4159099493050
West Evan,2016-03-22 22:20:01,33.36,9782668221379
Anitamouth,2016-01-06 07:02:48,12.22,5607242791342
New Samanthaside,2016-10-23 19:06:23,23.06,3922898108538
East Jenniferchester,2016-01-28 21:29:29,25.43,5273736332355
Rodriguezview,2016-08-29 19:22:52,18.75,9976923455740
Jasonfort,2016-11-10 20:28:12,23.25,8032749449163
Williamchester,2016-08-31 16:49:37,19.95,3362713962981
Port Michelleview,2016-09-14 06:44:17,44.15,0243886776311
Lake Brenda,2016-11-05 00:11:09,20.57,6852219007554
New Jessicamouth,2016-05-17 08:21:05,37.59,5545308851404
Rodriguezview,2016-10-18 19:48:10,26.75,7553206322344
Port James,2016-01-03 16:21:55,35.59,1509231568529
Johnland,2016-09-25 21:33:40,18.89,3474570518178
Clarkstad,2016-06-11 19:21:00,32.78,8947216476408
Port Michelleview,2016-11-27 07:42:07,12.83,1139750594022
West Pamelaborough,2016-11-26 10:45:05,49.36,1790101950968
Port Guytown,2016-06-17 11:20:35,14.84,6611757009662
New Cindyborough,2016-05-12 21:57:46,24.89,3648265749196
North Tara,2016-08-19 09:15:43,17.22,9307594888276
Horneland,2016-07-19 10:07:33,12.63,8214498891817
Kinghaven,2016-05-18 23:28:12,20.53,6432117120069
New Johnbury,2016-04-21 08:30:25,56.6,9002881309143
South Joseph,2016-02-17 01:41:29,57.52,7365786843443
Kennethburgh,2016-10-19 13:13:17,24.43,2728236352387
East Stephen,2016-02-16 11:58:06,22.43,8118042484039
Stevensport,2016-02-14 15:52:14,22.2,0341262393081
West Kevintown,2016-11-27 20:12:58,12.92,6460741616450
East Troybury,2016-02-21 06:07:18,45.12,1607319707836
Erikport,2016-01-01 18:05:56,11.76,3568184448232
Hernandezshire,2016-02-20 08:17:32,58.95,3176534714830
Jacksonfort,2016-10-09 02:18:33,10.33,1819118738960
East Leslie,2016-04-21 18:44:59,19.26,5836114186294
Horneland,2016-03-22 21:22:20,31.53,1797785685674
New Johnbury,2016-07-25 19:05:05,24.03,8781417245667
East Stephen,2016-07-27 09:55:18,41.64,3154261826545
North Whitney,2016-04-01 21:21:37,51.01,0612689673941
East Leslie,2016-04-13 04:30:56,40.47,7075058703398
Manuelchester,2016-03-21 22:15:25,49.62,6045427401799
South Joseph,2016-04-12 00:21:43,56.07,7011959069461
North Whitney,2016-04-26 09:35:48,42.09,9465134041656
Kinghaven,2016-08-15 14:54:05,54.73,9861677486822
East Leslie,2016-04-26 02:34:30,45.8,9402873395510
Hernandezshire,2016-06-26 20:11:50,28.78,6382848462030
East Stephen,2016-07-11 01:21:31,41.86,1023430862078
East Troybury,2016-03-04 10:49:25,35.77,9725377510815
Erikport,2016-10-01 06:32:37,25.18,5044558212428
East Leslie,2016-04-05 18:53:16,44.78,6113138249150
West Kevintown,2016-02-19 01:42:58,11.15,8622534016726
Shelbyhaven,2016-05-24 15:29:59,18.11,1144791937271
Kennethburgh,2016-02-10 11:22:03,44.02,0225335802727
East Stephen,2016-11-19 04:47:01,43.84,7366535419230
West Kevintown,2016-03-11 09:03:43,42.13,4568909568268
Kinghaven,2016-06-01 19:02:55,29.88,9429195617069
North Whitney,2016-06-24 21:09:09,50.03,9224879345166
Shelbyhaven,2016-10-17 14:47:38,53.42,8515375903761
South Joseph,2016-02-10 04:40:32,38.98,4404175884957
Kinghaven,2016-10-24 13:55:09,29.51,7225032916195
Hernandezshire,2016-01-24 00:21:35,30.32,7342649945759
Horneland,2016-01-26 09:38:17,21.73,5665544449606
East Leslie,2016-11-13 10:21:10,15.71,7275986542384
North Whitney,2016-06-10 18:27:03,29.25,4071225680519
Jacksonfort,2016-01-09 01:11:17,50.43,9888063516963
South Joseph,2016-11-21 05:16:26,56.41,1763715882352
East Stephen,2016-05-23 12:55:48,48.49,9985496304508
South Elizabethmouth,2016-04-03 11:13:07,22.79,8193837300497
Hernandezshire,2016-03-05 10:40:16,23.35,7443355895137
East Leslie,2016-03-06 06:10:40,51.32,6841691147797
East Troybury,2016-01-06 13:25:48,59.53,5277708038641
Erikport,2016-04-19 06:56:29,26.4,8819643364798
East Stephen,2016-09-30 12:57:33,58.45,2786024888524
South Joseph,2016-02-03 21:31:31,46.32,2945397874811
East Leslie,2016-03-04 10:18:03,13.43,8814831098684
Jacksonfort,2016-11-15 18:10:42,34.73,2872259802463
Kinghaven,2016-02-26 06:13:28,29.15,7556363986770
South Elizabethmouth,2016-03-11 12:27:01,26.72,4943246873754
South Joseph,2016-02-15 02:35:41,39.18,2125908491083
East Stephen,2016-03-23 17:37:13,28.13,5544477192400
West Kevintown,2016-06-25 08:04:12,24.53,8188407925972
East Stephen,2016-08-24 01:16:18,39.71,4855991750139
Hernandezshire,2016-04-11 04:44:50,10.41,9823290002445
East Leslie,2016-11-28 09:09:15,37.76,0804829686137
East Troybury,2016-02-29 07:26:19,14.01,6867080292206
Kennethburgh,2016-02-29 21:50:59,47.48,0012105457917
Shelbyhaven,2016-04-21 19:22:03,37.19,5142074323359
North Whitney,2016-02-21 18:20:14,42.01,3306522110065
Hernandezshire,2016-06-26 11:16:28,26.29,0304182959218
South Joseph,2016-02-24 07:17:34,43.15,1177421944004
East Leslie,2016-09-08 19:19:38,30.59,8211833105097
Jacksonfort,2016-06-09 23:01:40,24.63,0978305304720
North Whitney,2016-11-14 10:46:11,55.07,8000095653619
South Joseph,2016-08-24 23:19:15,40.57,4362092657873
Stevensport,2016-10-30 16:24:21,22.81,3116198466324
East Troybury,2016-07-01 12:48:05,12.88,5989452220219
Matthewside,2016-02-23 17:46:29,59.65,0241191157535
East Troybury,2016-04-16 01:37:27,26.6,2964889579584
Hernandezshire,2016-11-25 20:34:14,38.45,2898512024847
West Kevintown,2016-07-24 13:41:23,11.78,2001192693573
Erikport,2016-01-18 07:11:45,10.66,9287766069118
Hernandezshire,2016-11-20 17:32:37,26.79,3095402154397
East Leslie,2016-03-02 22:09:34,36.61,5500269118478
